run_path,optimizer,step,parameter_name,tensor_type,parameter_shape,parameter_numel,state_family,state_component,state_numel,zero_fraction,log2_median,log2_p5,log2_p95,log2_p99,log2_min,log2_max,block_logrange_median,block_logrange_p95,block_logrange_max,n_valid_blocks,n_total_blocks,source_file
pretrain/TinyLlama-1.1B/wikitext-103-raw-v1/10000steps/G0_came_torch_x0.1_bs4_seq512,G0_came_torch_x0.1_bs4_seq512,5000,model.layers.20.self_attn.v_proj.weight,attn,256x2048,524288,confidence,row,256,0.0,-3.9823672771453857,-4.847660064697266,-3.5355117321014404,-3.396207332611084,-5.363119125366211,-3.2660071849823,2.097111940383911,2.097111940383911,2.097111940383911,1,1,pretrain/TinyLlama-1.1B/wikitext-103-raw-v1/10000steps/G0_came_torch_x0.1_bs4_seq512/step_5000.pt
pretrain/TinyLlama-1.1B/wikitext-103-raw-v1/10000steps/G0_came_torch_x0.1_bs4_seq512,G0_came_torch_x0.1_bs4_seq512,5000,model.layers.20.self_attn.v_proj.weight,attn,256x2048,524288,confidence,col,2048,0.0,-4.1277265548706055,-5.42528772354126,-3.195585012435913,-2.4509129524230957,-6.580876350402832,-1.0262036323547363,5.554672718048096,5.554672718048096,5.554672718048096,1,1,pretrain/TinyLlama-1.1B/wikitext-103-raw-v1/10000steps/G0_came_torch_x0.1_bs4_seq512/step_5000.pt
pretrain/TinyLlama-1.1B/wikitext-103-raw-v1/10000steps/G0_came_torch_x0.1_bs4_seq512,G0_came_torch_x0.1_bs4_seq512,5000,model.layers.20.self_attn.o_proj.weight,attn,2048x2048,4194304,second_moment,row,2048,0.0,-33.31700134277344,-33.58070755004883,-32.95261764526367,-32.685401916503906,-33.842926025390625,-31.645814895629883,2.197111129760742,2.197111129760742,2.197111129760742,1,1,pretrain/TinyLlama-1.1B/wikitext-103-raw-v1/10000steps/G0_came_torch_x0.1_bs4_seq512/step_5000.pt
pretrain/TinyLlama-1.1B/wikitext-103-raw-v1/10000steps/G0_came_torch_x0.1_bs4_seq512,G0_came_torch_x0.1_bs4_seq512,5000,model.layers.20.self_attn.o_proj.weight,attn,2048x2048,4194304,second_moment,col,2048,0.0,-33.679168701171875,-35.02497100830078,-31.93790054321289,-31.15610122680664,-36.13563919067383,-30.522998809814453,5.612640380859375,5.612640380859375,5.612640380859375,1,1,pretrain/TinyLlama-1.1B/wikitext-103-raw-v1/10000steps/G0_came_torch_x0.1_bs4_seq512/step_5000.pt
pretrain/TinyLlama-1.1B/wikitext-103-raw-v1/10000steps/G0_came_torch_x0.1_bs4_seq512,G0_came_torch_x0.1_bs4_seq512,5000,model.layers.20.self_attn.o_proj.weight,attn,2048x2048,4194304,confidence,row,2048,0.0,-2.934828519821167,-3.4519381523132324,-2.588435649871826,-2.47259259223938,-3.941866636276245,-2.321545362472534,1.620321273803711,1.620321273803711,1.620321273803711,1,1,pretrain/TinyLlama-1.1B/wikitext-103-raw-v1/10000steps/G0_came_torch_x0.1_bs4_seq512/step_5000.pt
pretrain/TinyLlama-1.1B/wikitext-103-raw-v1/10000steps/G0_came_torch_x0.1_bs4_seq512,G0_came_torch_x0.1_bs4_seq512,5000,model.layers.20.self_attn.o_proj.weight,attn,2048x2048,4194304,confidence,col,2048,0.0,-3.0220978260040283,-4.7312822341918945,-2.010449171066284,-1.742037057876587,-6.126509189605713,-1.5256288051605225,4.6008806228637695,4.6008806228637695,4.6008806228637695,1,1,pretrain/TinyLlama-1.1B/wikitext-103-raw-v1/10000steps/G0_came_torch_x0.1_bs4_seq512/step_5000.pt
pretrain/TinyLlama-1.1B/wikitext-103-raw-v1/10000steps/G0_came_torch_x0.1_bs4_seq512,G0_came_torch_x0.1_bs4_seq512,5000,model.layers.20.mlp.gate_proj.weight,mlp,5632x2048,11534336,second_moment,row,5632,0.0,-37.131988525390625,-39.25163269042969,-33.282684326171875,-31.10624885559082,-41.386531829833984,-26.668357849121094,13.374555587768555,14.58381175994873,14.71817398071289,3,3,pretrain/TinyLlama-1.1B/wikitext-103-raw-v1/10000steps/G0_came_torch_x0.1_bs4_seq512/step_5000.pt
pretrain/TinyLlama-1.1B/wikitext-103-raw-v1/10000steps/G0_came_torch_x0.1_bs4_seq512,G0_came_torch_x0.1_bs4_seq512,5000,model.layers.20.mlp.gate_proj.weight,mlp,5632x2048,11534336,second_moment,col,2048,0.0,-36.87489318847656,-37.359710693359375,-35.970516204833984,-34.8792724609375,-37.72407531738281,-25.92144012451172,11.802635192871094,11.802635192871094,11.802635192871094,1,1,pretrain/TinyLlama-1.1B/wikitext-103-raw-v1/10000steps/G0_came_torch_x0.1_bs4_seq512/step_5000.pt
pretrain/TinyLlama-1.1B/wikitext-103-raw-v1/10000steps/G0_came_torch_x0.1_bs4_seq512,G0_came_torch_x0.1_bs4_seq512,5000,model.layers.20.mlp.gate_proj.weight,mlp,5632x2048,11534336,confidence,row,5632,0.0,-5.12939453125,-7.9580254554748535,-2.8411481380462646,-2.5105156898498535,-11.461796760559082,-1.8816287517547607,9.180987358093262,9.540249824523926,9.580167770385742,3,3,pretrain/TinyLlama-1.1B/wikitext-103-raw-v1/10000steps/G0_came_torch_x0.1_bs4_seq512/step_5000.pt
pretrain/TinyLlama-1.1B/wikitext-103-raw-v1/10000steps/G0_came_torch_x0.1_bs4_seq512,G0_came_torch_x0.1_bs4_seq512,5000,model.layers.20.mlp.gate_proj.weight,mlp,5632x2048,11534336,confidence,col,2048,0.0,-4.472683429718018,-5.364891529083252,-3.886563539505005,-3.384521961212158,-6.320773124694824,-1.7373220920562744,4.583451271057129,4.583451271057129,4.583451271057129,1,1,pretrain/TinyLlama-1.1B/wikitext-103-raw-v1/10000steps/G0_came_torch_x0.1_bs4_seq512/step_5000.pt
pretrain/TinyLlama-1.1B/wikitext-103-raw-v1/10000steps/G0_came_torch_x0.1_bs4_seq512,G0_came_torch_x0.1_bs4_seq512,5000,model.layers.20.mlp.up_proj.weight,mlp,5632x2048,11534336,second_moment,row,5632,0.0,-37.44359588623047,-39.302284240722656,-33.717037200927734,-30.92664909362793,-41.14091491699219,-27.22962188720703,13.233659744262695,13.84352970123291,13.911293029785156,3,3,pretrain/TinyLlama-1.1B/wikitext-103-raw-v1/10000steps/G0_came_torch_x0.1_bs4_seq512/step_5000.pt
pretrain/TinyLlama-1.1B/wikitext-103-raw-v1/10000steps/G0_came_torch_x0.1_bs4_seq512,G0_came_torch_x0.1_bs4_seq512,5000,model.layers.20.mlp.up_proj.weight,mlp,5632x2048,11534336,second_moment,col,2048,0.0,-36.90174865722656,-37.39467239379883,-35.9807014465332,-34.917938232421875,-37.75890350341797,-25.872135162353516,11.886768341064453,11.886768341064453,11.886768341064453,1,1,pretrain/TinyLlama-1.1B/wikitext-103-raw-v1/10000steps/G0_came_torch_x0.1_bs4_seq512/step_5000.pt
pretrain/TinyLlama-1.1B/wikitext-103-raw-v1/10000steps/G0_came_torch_x0.1_bs4_seq512,G0_came_torch_x0.1_bs4_seq512,5000,model.layers.20.mlp.up_proj.weight,mlp,5632x2048,11534336,confidence,row,5632,0.0,-5.261322498321533,-7.49724006652832,-2.830716133117676,-2.488346576690674,-9.7732515335083,-2.0183017253875732,7.041638374328613,7.555500507354736,7.61259651184082,3,3,pretrain/TinyLlama-1.1B/wikitext-103-raw-v1/10000steps/G0_came_torch_x0.1_bs4_seq512/step_5000.pt
pretrain/TinyLlama-1.1B/wikitext-103-raw-v1/10000steps/G0_came_torch_x0.1_bs4_seq512,G0_came_torch_x0.1_bs4_seq512,5000,model.layers.20.mlp.up_proj.weight,mlp,5632x2048,11534336,confidence,col,2048,0.0,-4.566617488861084,-5.4630937576293945,-3.9561750888824463,-3.380018711090088,-6.452785968780518,-1.681077003479004,4.771708965301514,4.771708965301514,4.771708965301514,1,1,pretrain/TinyLlama-1.1B/wikitext-103-raw-v1/10000steps/G0_came_torch_x0.1_bs4_seq512/step_5000.pt
pretrain/TinyLlama-1.1B/wikitext-103-raw-v1/10000steps/G0_came_torch_x0.1_bs4_seq512,G0_came_torch_x0.1_bs4_seq512,5000,model.layers.20.mlp.down_proj.weight,mlp,2048x5632,11534336,second_moment,row,2048,0.0,-33.46424865722656,-33.7149772644043,-33.1306266784668,-32.96732711791992,-34.004024505615234,-31.73363494873047,2.2703895568847656,2.2703895568847656,2.2703895568847656,1,1,pretrain/TinyLlama-1.1B/wikitext-103-raw-v1/10000steps/G0_came_torch_x0.1_bs4_seq512/step_5000.pt
pretrain/TinyLlama-1.1B/wikitext-103-raw-v1/10000steps/G0_came_torch_x0.1_bs4_seq512,G0_came_torch_x0.1_bs4_seq512,5000,model.layers.20.mlp.down_proj.weight,mlp,2048x5632,11534336,second_moment,col,5632,0.0,-37.4764404296875,-39.44051742553711,-33.11361312866211,-30.005191802978516,-41.071189880371094,-23.746129989624023,14.858186721801758,17.005966186523438,17.24460792541504,3,3,pretrain/TinyLlama-1.1B/wikitext-103-raw-v1/10000steps/G0_came_torch_x0.1_bs4_seq512/step_5000.pt
pretrain/TinyLlama-1.1B/wikitext-103-raw-v1/10000steps/G0_came_torch_x0.1_bs4_seq512,G0_came_torch_x0.1_bs4_seq512,5000,model.layers.20.mlp.down_proj.weight,mlp,2048x5632,11534336,confidence,row,2048,0.0,-3.616908073425293,-3.866539716720581,-3.4408318996429443,-3.396522045135498,-4.146728992462158,-3.344069004058838,0.8026599884033203,0.8026599884033203,0.8026599884033203,1,1,pretrain/TinyLlama-1.1B/wikitext-103-raw-v1/10000steps/G0_came_torch_x0.1_bs4_seq512/step_5000.pt
pretrain/TinyLlama-1.1B/wikitext-103-raw-v1/10000steps/G0_came_torch_x0.1_bs4_seq512,G0_came_torch_x0.1_bs4_seq512,5000,model.layers.20.mlp.down_proj.weight,mlp,2048x5632,11534336,confidence,col,5632,0.0,-4.689210891723633,-7.5285749435424805,-1.727278232574463,-1.1654001474380493,-10.350165367126465,-0.6414958238601685,8.936664581298828,9.622998237609863,9.699257850646973,3,3,pretrain/TinyLlama-1.1B/wikitext-103-raw-v1/10000steps/G0_came_torch_x0.1_bs4_seq512/step_5000.pt
pretrain/TinyLlama-1.1B/wikitext-103-raw-v1/10000steps/G0_came_torch_x0.1_bs4_seq512,G0_came_torch_x0.1_bs4_seq512,5000,model.layers.20.input_layernorm.weight,norm,2048,2048,second_moment,full,2048,0.0,-29.065990447998047,-30.04549217224121,-27.522735595703125,-26.221641540527344,-30.92686653137207,-17.704700469970703,13.222166061401367,13.222166061401367,13.222166061401367,1,1,pretrain/TinyLlama-1.1B/wikitext-103-raw-v1/10000steps/G0_came_torch_x0.1_bs4_seq512/step_5000.pt
pretrain/TinyLlama-1.1B/wikitext-103-raw-v1/10000steps/G0_came_torch_x0.1_bs4_seq512,G0_came_torch_x0.1_bs4_seq512,5000,model.layers.20.post_attention_layernorm.weight,norm,2048,2048,second_moment,full,2048,0.0,-32.12156295776367,-33.583126068115234,-29.9444522857666,-28.201744079589844,-34.37782669067383,-19.7122802734375,14.665546417236328,14.665546417236328,14.665546417236328,1,1,pretrain/TinyLlama-1.1B/wikitext-103-raw-v1/10000steps/G0_came_torch_x0.1_bs4_seq512/step_5000.pt
pretrain/TinyLlama-1.1B/wikitext-103-raw-v1/10000steps/G0_came_torch_x0.1_bs4_seq512,G0_came_torch_x0.1_bs4_seq512,5000,model.layers.21.self_attn.q_proj.weight,attn,2048x2048,4194304,second_moment,row,2048,0.0,-30.630882263183594,-32.80289077758789,-27.6287899017334,-26.11562156677246,-34.48843765258789,-23.74713706970215,10.741300582885742,10.741300582885742,10.741300582885742,1,1,pretrain/TinyLlama-1.1B/wikitext-103-raw-v1/10000steps/G0_came_torch_x0.1_bs4_seq512/step_5000.pt
pretrain/TinyLlama-1.1B/wikitext-103-raw-v1/10000steps/G0_came_torch_x0.1_bs4_seq512,G0_came_torch_x0.1_bs4_seq512,5000,model.layers.21.self_attn.q_proj.weight,attn,2048x2048,4194304,second_moment,col,2048,0.0,-32.06789779663086,-32.60435104370117,-31.257587432861328,-29.718910217285156,-33.27769088745117,-20.09450912475586,13.183181762695312,13.183181762695312,13.183181762695312,1,1,pretrain/TinyLlama-1.1B/wikitext-103-raw-v1/10000steps/G0_came_torch_x0.1_bs4_seq512/step_5000.pt
pretrain/TinyLlama-1.1B/wikitext-103-raw-v1/10000steps/G0_came_torch_x0.1_bs4_seq512,G0_came_torch_x0.1_bs4_seq512,5000,model.layers.21.self_attn.q_proj.weight,attn,2048x2048,4194304,confidence,row,2048,0.0,-1.7327265739440918,-2.128897190093994,-1.4682327508926392,-1.3910576105117798,-2.725097894668579,-1.2521932125091553,1.4729046821594238,1.4729046821594238,1.4729046821594238,1,1,pretrain/TinyLlama-1.1B/wikitext-103-raw-v1/10000steps/G0_came_torch_x0.1_bs4_seq512/step_5000.pt
pretrain/TinyLlama-1.1B/wikitext-103-raw-v1/10000steps/G0_came_torch_x0.1_bs4_seq512,G0_came_torch_x0.1_bs4_seq512,5000,model.layers.21.self_attn.q_proj.weight,attn,2048x2048,4194304,confidence,col,2048,0.0,-1.7324106693267822,-2.0553746223449707,-1.5281449556350708,-1.3990265130996704,-2.4960765838623047,-0.8032254576683044,1.6928510665893555,1.6928510665893555,1.6928510665893555,1,1,pretrain/TinyLlama-1.1B/wikitext-103-raw-v1/10000steps/G0_came_torch_x0.1_bs4_seq512/step_5000.pt
pretrain/TinyLlama-1.1B/wikitext-103-raw-v1/10000steps/G0_came_torch_x0.1_bs4_seq512,G0_came_torch_x0.1_bs4_seq512,5000,model.layers.21.self_attn.k_proj.weight,attn,256x2048,524288,second_moment,row,256,0.0,-28.660781860351562,-30.664920806884766,-26.313264846801758,-24.640111923217773,-31.265125274658203,-24.176942825317383,7.08818244934082,7.08818244934082,7.08818244934082,1,1,pretrain/TinyLlama-1.1B/wikitext-103-raw-v1/10000steps/G0_came_torch_x0.1_bs4_seq512/step_5000.pt
pretrain/TinyLlama-1.1B/wikitext-103-raw-v1/10000steps/G0_came_torch_x0.1_bs4_seq512,G0_came_torch_x0.1_bs4_seq512,5000,model.layers.21.self_attn.k_proj.weight,attn,256x2048,524288,second_moment,col,2048,0.0,-28.85892677307129,-29.49186134338379,-27.64220428466797,-26.329097747802734,-30.073049545288086,-19.271379470825195,10.80167007446289,10.80167007446289,10.80167007446289,1,1,pretrain/TinyLlama-1.1B/wikitext-103-raw-v1/10000steps/G0_came_torch_x0.1_bs4_seq512/step_5000.pt
pretrain/TinyLlama-1.1B/wikitext-103-raw-v1/10000steps/G0_came_torch_x0.1_bs4_seq512,G0_came_torch_x0.1_bs4_seq512,5000,model.layers.21.self_attn.k_proj.weight,attn,256x2048,524288,confidence,row,256,0.0,-1.6227271556854248,-2.8711931705474854,-1.152014136314392,-1.0552561283111572,-3.3335981369018555,-1.0209918022155762,2.3126063346862793,2.3126063346862793,2.3126063346862793,1,1,pretrain/TinyLlama-1.1B/wikitext-103-raw-v1/10000steps/G0_came_torch_x0.1_bs4_seq512/step_5000.pt
pretrain/TinyLlama-1.1B/wikitext-103-raw-v1/10000steps/G0_came_torch_x0.1_bs4_seq512,G0_came_torch_x0.1_bs4_seq512,5000,model.layers.21.self_attn.k_proj.weight,attn,256x2048,524288,confidence,col,2048,0.0,-1.6665916442871094,-2.0135622024536133,-1.384820818901062,-1.2670092582702637,-2.421259641647339,-1.154698371887207,1.2665612697601318,1.2665612697601318,1.2665612697601318,1,1,pretrain/TinyLlama-1.1B/wikitext-103-raw-v1/10000steps/G0_came_torch_x0.1_bs4_seq512/step_5000.pt
pretrain/TinyLlama-1.1B/wikitext-103-raw-v1/10000steps/G0_came_torch_x0.1_bs4_seq512,G0_came_torch_x0.1_bs4_seq512,5000,model.layers.21.self_attn.v_proj.weight,attn,256x2048,524288,second_moment,row,256,0.0,-29.7589054107666,-31.030405044555664,-28.559932708740234,-27.9984073638916,-31.432374954223633,-27.787689208984375,3.644685745239258,3.644685745239258,3.644685745239258,1,1,pretrain/TinyLlama-1.1B/wikitext-103-raw-v1/10000steps/G0_came_torch_x0.1_bs4_seq512/step_5000.pt
pretrain/TinyLlama-1.1B/wikitext-103-raw-v1/10000steps/G0_came_torch_x0.1_bs4_seq512,G0_came_torch_x0.1_bs4_seq512,5000,model.layers.21.self_attn.v_proj.weight,attn,256x2048,524288,second_moment,col,2048,0.0,-32.221492767333984,-32.9337158203125,-30.997480392456055,-29.427051544189453,-33.45586013793945,-20.27341651916504,13.182443618774414,13.182443618774414,13.182443618774414,1,1,pretrain/TinyLlama-1.1B/wikitext-103-raw-v1/10000steps/G0_came_torch_x0.1_bs4_seq512/step_5000.pt
pretrain/TinyLlama-1.1B/wikitext-103-raw-v1/10000steps/G0_came_torch_x0.1_bs4_seq512,G0_came_torch_x0.1_bs4_seq512,5000,model.layers.21.self_attn.v_proj.weight,attn,256x2048,524288,confidence,row,256,0.0,-3.9481570720672607,-4.855734825134277,-3.409430742263794,-3.2940573692321777,-5.740375518798828,-3.1278951168060303,2.612480401992798,2.612480401992798,2.612480401992798,1,1,pretrain/TinyLlama-1.1B/wikitext-103-raw-v1/10000steps/G0_came_torch_x0.1_bs4_seq512/step_5000.pt
pretrain/TinyLlama-1.1B/wikitext-103-raw-v1/10000steps/G0_came_torch_x0.1_bs4_seq512,G0_came_torch_x0.1_bs4_seq512,5000,model.layers.21.self_attn.v_proj.weight,attn,256x2048,524288,confidence,col,2048,0.0,-4.07525110244751,-5.401220321655273,-3.0977511405944824,-2.4291067123413086,-6.5240936279296875,-1.0557297468185425,5.4683637619018555,5.4683637619018555,5.4683637619018555,1,1,pretrain/TinyLlama-1.1B/wikitext-103-raw-v1/10000steps/G0_came_torch_x0.1_bs4_seq512/step_5000.pt
pretrain/TinyLlama-1.1B/wikitext-103-raw-v1/10000steps/G0_came_torch_x0.1_bs4_seq512,G0_came_torch_x0.1_bs4_seq512,5000,model.layers.21.self_attn.o_proj.weight,attn,2048x2048,4194304,second_moment,row,2048,0.0,-33.38583755493164,-33.66658401489258,-32.98307800292969,-32.710838317871094,-33.944541931152344,-31.647357940673828,2.2971839904785156,2.2971839904785156,2.2971839904785156,1,1,pretrain/TinyLlama-1.1B/wikitext-103-raw-v1/10000steps/G0_came_torch_x0.1_bs4_seq512/step_5000.pt
pretrain/TinyLlama-1.1B/wikitext-103-raw-v1/10000steps/G0_came_torch_x0.1_bs4_seq512,G0_came_torch_x0.1_bs4_seq512,5000,model.layers.21.self_attn.o_proj.weight,attn,2048x2048,4194304,second_moment,col,2048,0.0,-33.73897933959961,-35.06748580932617,-31.936954498291016,-31.147113800048828,-36.28081512451172,-29.969266891479492,6.311548233032227,6.311548233032227,6.311548233032227,1,1,pretrain/TinyLlama-1.1B/wikitext-103-raw-v1/10000steps/G0_came_torch_x0.1_bs4_seq512/step_5000.pt
pretrain/TinyLlama-1.1B/wikitext-103-raw-v1/10000steps/G0_came_torch_x0.1_bs4_seq512,G0_came_torch_x0.1_bs4_seq512,5000,model.layers.21.self_attn.o_proj.weight,attn,2048x2048,4194304,confidence,row,2048,0.0,-2.994145631790161,-3.540975332260132,-2.623979091644287,-2.4975955486297607,-4.117193698883057,-2.375373363494873,1.7418203353881836,1.7418203353881836,1.7418203353881836,1,1,pretrain/TinyLlama-1.1B/wikitext-103-raw-v1/10000steps/G0_came_torch_x0.1_bs4_seq512/step_5000.pt
pretrain/TinyLlama-1.1B/wikitext-103-raw-v1/10000steps/G0_came_torch_x0.1_bs4_seq512,G0_came_torch_x0.1_bs4_seq512,5000,model.layers.21.self_attn.o_proj.weight,attn,2048x2048,4194304,confidence,col,2048,0.0,-3.0782313346862793,-5.038756370544434,-2.013288736343384,-1.6842525005340576,-6.6030659675598145,-1.3716537952423096,5.231411933898926,5.231411933898926,5.231411933898926,1,1,pretrain/TinyLlama-1.1B/wikitext-103-raw-v1/10000steps/G0_came_torch_x0.1_bs4_seq512/step_5000.pt
pretrain/TinyLlama-1.1B/wikitext-103-raw-v1/10000steps/G0_came_torch_x0.1_bs4_seq512,G0_came_torch_x0.1_bs4_seq512,5000,model.layers.21.mlp.gate_proj.weight,mlp,5632x2048,11534336,second_moment,row,5632,0.0,-37.24143981933594,-39.20772933959961,-33.3931884765625,-31.304668426513672,-42.04475402832031,-27.727203369140625,13.479610443115234,14.233757019042969,14.317550659179688,3,3,pretrain/TinyLlama-1.1B/wikitext-103-raw-v1/10000steps/G0_came_torch_x0.1_bs4_seq512/step_5000.pt
pretrain/TinyLlama-1.1B/wikitext-103-raw-v1/10000steps/G0_came_torch_x0.1_bs4_seq512,G0_came_torch_x0.1_bs4_seq512,5000,model.layers.21.mlp.gate_proj.weight,mlp,5632x2048,11534336,second_moment,col,2048,0.0,-37.0323371887207,-37.517982482910156,-36.07328414916992,-35.17618179321289,-37.869564056396484,-25.99742317199707,11.872140884399414,11.872140884399414,11.872140884399414,1,1,pretrain/TinyLlama-1.1B/wikitext-103-raw-v1/10000steps/G0_came_torch_x0.1_bs4_seq512/step_5000.pt
pretrain/TinyLlama-1.1B/wikitext-103-raw-v1/10000steps/G0_came_torch_x0.1_bs4_seq512,G0_came_torch_x0.1_bs4_seq512,5000,model.layers.21.mlp.gate_proj.weight,mlp,5632x2048,11534336,confidence,row,5632,0.0,-5.290060043334961,-7.902528762817383,-2.949608087539673,-2.679927110671997,-11.185287475585938,-1.388146996498108,8.880643844604492,9.50496768951416,9.574337005615234,3,3,pretrain/TinyLlama-1.1B/wikitext-103-raw-v1/10000steps/G0_came_torch_x0.1_bs4_seq512/step_5000.pt
pretrain/TinyLlama-1.1B/wikitext-103-raw-v1/10000steps/G0_came_torch_x0.1_bs4_seq512,G0_came_torch_x0.1_bs4_seq512,5000,model.layers.21.mlp.gate_proj.weight,mlp,5632x2048,11534336,confidence,col,2048,0.0,-4.618886947631836,-5.540778636932373,-3.965637445449829,-3.4430465698242188,-6.414849758148193,-1.6387207508087158,4.776128768920898,4.776128768920898,4.776128768920898,1,1,pretrain/TinyLlama-1.1B/wikitext-103-raw-v1/10000steps/G0_came_torch_x0.1_bs4_seq512/step_5000.pt
pretrain/TinyLlama-1.1B/wikitext-103-raw-v1/10000steps/G0_came_torch_x0.1_bs4_seq512,G0_came_torch_x0.1_bs4_seq512,5000,model.layers.21.mlp.up_proj.weight,mlp,5632x2048,11534336,second_moment,row,5632,0.0,-37.58048629760742,-39.347503662109375,-33.5285530090332,-30.85765838623047,-40.70397186279297,-27.9138126373291,12.49786376953125,12.720438003540039,12.745168685913086,3,3,pretrain/TinyLlama-1.1B/wikitext-103-raw-v1/10000steps/G0_came_torch_x0.1_bs4_seq512/step_5000.pt
pretrain/TinyLlama-1.1B/wikitext-103-raw-v1/10000steps/G0_came_torch_x0.1_bs4_seq512,G0_came_torch_x0.1_bs4_seq512,5000,model.layers.21.mlp.up_proj.weight,mlp,5632x2048,11534336,second_moment,col,2048,0.0,-37.034095764160156,-37.525489807128906,-36.09381866455078,-35.29185485839844,-37.868919372558594,-25.873859405517578,11.995059967041016,11.995059967041016,11.995059967041016,1,1,pretrain/TinyLlama-1.1B/wikitext-103-raw-v1/10000steps/G0_came_torch_x0.1_bs4_seq512/step_5000.pt
pretrain/TinyLlama-1.1B/wikitext-103-raw-v1/10000steps/G0_came_torch_x0.1_bs4_seq512,G0_came_torch_x0.1_bs4_seq512,5000,model.layers.21.mlp.up_proj.weight,mlp,5632x2048,11534336,confidence,row,5632,0.0,-5.371105194091797,-7.543447494506836,-2.8983800411224365,-2.534388303756714,-9.470602035522461,-2.051358222961426,6.934721946716309,7.370791435241699,7.419243812561035,3,3,pretrain/TinyLlama-1.1B/wikitext-103-raw-v1/10000steps/G0_came_torch_x0.1_bs4_seq512/step_5000.pt
pretrain/TinyLlama-1.1B/wikitext-103-raw-v1/10000steps/G0_came_torch_x0.1_bs4_seq512,G0_came_torch_x0.1_bs4_seq512,5000,model.layers.21.mlp.up_proj.weight,mlp,5632x2048,11534336,confidence,col,2048,0.0,-4.660590648651123,-5.580325126647949,-4.0317254066467285,-3.449631452560425,-6.433331489562988,-1.5953800678253174,4.83795166015625,4.83795166015625,4.83795166015625,1,1,pretrain/TinyLlama-1.1B/wikitext-103-raw-v1/10000steps/G0_came_torch_x0.1_bs4_seq512/step_5000.pt
pretrain/TinyLlama-1.1B/wikitext-103-raw-v1/10000steps/G0_came_torch_x0.1_bs4_seq512,G0_came_torch_x0.1_bs4_seq512,5000,model.layers.21.mlp.down_proj.weight,mlp,2048x5632,11534336,second_moment,row,2048,0.0,-33.62937927246094,-33.88481140136719,-33.294952392578125,-33.13115310668945,-34.16402053833008,-31.780189514160156,2.383831024169922,2.383831024169922,2.383831024169922,1,1,pretrain/TinyLlama-1.1B/wikitext-103-raw-v1/10000steps/G0_came_torch_x0.1_bs4_seq512/step_5000.pt
pretrain/TinyLlama-1.1B/wikitext-103-raw-v1/10000steps/G0_came_torch_x0.1_bs4_seq512,G0_came_torch_x0.1_bs4_seq512,5000,model.layers.21.mlp.down_proj.weight,mlp,2048x5632,11534336,second_moment,col,5632,0.0,-37.60734939575195,-39.572288513183594,-33.190643310546875,-30.15179443359375,-41.029483795166016,-24.62314796447754,15.916013717651367,15.967121124267578,15.972799301147461,3,3,pretrain/TinyLlama-1.1B/wikitext-103-raw-v1/10000steps/G0_came_torch_x0.1_bs4_seq512/step_5000.pt
pretrain/TinyLlama-1.1B/wikitext-103-raw-v1/10000steps/G0_came_torch_x0.1_bs4_seq512,G0_came_torch_x0.1_bs4_seq512,5000,model.layers.21.mlp.down_proj.weight,mlp,2048x5632,11534336,confidence,row,2048,0.0,-3.65275502204895,-3.92220139503479,-3.4587838649749756,-3.40813946723938,-4.245357036590576,-3.338829755783081,0.9065272808074951,0.9065272808074951,0.9065272808074951,1,1,pretrain/TinyLlama-1.1B/wikitext-103-raw-v1/10000steps/G0_came_torch_x0.1_bs4_seq512/step_5000.pt
pretrain/TinyLlama-1.1B/wikitext-103-raw-v1/10000steps/G0_came_torch_x0.1_bs4_seq512,G0_came_torch_x0.1_bs4_seq512,5000,model.layers.21.mlp.down_proj.weight,mlp,2048x5632,11534336,confidence,col,5632,0.0,-4.765147686004639,-7.631864070892334,-1.672899603843689,-1.1640580892562866,-9.838059425354004,-0.4947158992290497,9.026110649108887,9.102319717407227,9.110787391662598,3,3,pretrain/TinyLlama-1.1B/wikitext-103-raw-v1/10000steps/G0_came_torch_x0.1_bs4_seq512/step_5000.pt
pretrain/TinyLlama-1.1B/wikitext-103-raw-v1/10000steps/G0_came_torch_x0.1_bs4_seq512,G0_came_torch_x0.1_bs4_seq512,5000,model.layers.21.input_layernorm.weight,norm,2048,2048,second_moment,full,2048,0.0,-29.09359359741211,-29.98066520690918,-27.75971031188965,-26.37436294555664,-30.686981201171875,-17.641515731811523,13.045465469360352,13.045465469360352,13.045465469360352,1,1,pretrain/TinyLlama-1.1B/wikitext-103-raw-v1/10000steps/G0_came_torch_x0.1_bs4_seq512/step_5000.pt
pretrain/TinyLlama-1.1B/wikitext-103-raw-v1/10000steps/G0_came_torch_x0.1_bs4_seq512,G0_came_torch_x0.1_bs4_seq512,5000,model.layers.21.post_attention_layernorm.weight,norm,2048,2048,second_moment,full,2048,0.0,-31.929014205932617,-33.55042266845703,-29.600627899169922,-27.869827270507812,-34.62351989746094,-19.059030532836914,15.564489364624023,15.564489364624023,15.564489364624023,1,1,pretrain/TinyLlama-1.1B/wikitext-103-raw-v1/10000steps/G0_came_torch_x0.1_bs4_seq512/step_5000.pt
